"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ALBK","EQ","12-Oct-2017","         65.45","         65.60","         66.30","         64.45","         65.80","         66.10","         65.45","    1611083","           105439552.60","       6195","     220019","         13.66"
"ALBK","EQ","13-Oct-2017","         66.10","         66.20","         67.35","         65.50","         66.30","         66.30","         66.55","    1930242","           128448009.95","       8077","     289692","         15.01"
"ALBK","EQ","16-Oct-2017","         66.30","         66.55","         66.75","         65.40","         66.10","         66.10","         66.07","    1392652","            92010082.10","       3974","     161525","         11.60"
"ALBK","EQ","17-Oct-2017","         66.10","         66.10","         67.15","         66.00","         66.35","         66.35","         66.51","    1580632","           105124205.65","       5589","     160839","         10.18"
"ALBK","EQ","18-Oct-2017","         66.35","         66.00","         66.75","         65.60","         65.85","         65.90","         66.19","    1377359","            91162690.50","       4547","     214884","         15.60"
"ALBK","EQ","19-Oct-2017","         65.90","         65.60","         65.80","         64.85","         65.00","         65.10","         65.31","     383251","            25029429.45","       1719","     150292","         39.22"
"ALBK","EQ","23-Oct-2017","         65.10","         65.30","         65.90","         64.70","         65.75","         65.70","         65.33","    1475140","            96375121.50","       5171","     207804","         14.09"
"ALBK","EQ","24-Oct-2017","         65.70","         65.80","         69.15","         65.80","         68.50","         68.60","         67.84","    3858014","           261723400.10","      13471","     703898","         18.25"
"ALBK","EQ","25-Oct-2017","         68.60","         75.45","         85.40","         74.80","         83.95","         84.15","         80.47","   25237405","          2030929251.10","      83611","    4578551","         18.14"
"ALBK","EQ","26-Oct-2017","         84.15","         84.95","         89.00","         82.10","         84.15","         84.60","         85.16","   13527756","          1152036472.85","      43780","    2745830","         20.30"
"ALBK","EQ","27-Oct-2017","         84.60","         84.35","         84.35","         77.20","         78.00","         77.70","         80.25","    6512803","           522620781.30","      24778","    1203719","         18.48"
"ALBK","EQ","30-Oct-2017","         77.70","         78.00","         81.35","         77.30","         80.75","         80.60","         80.28","    5861118","           470503949.80","      22175","     979324","         16.71"
"ALBK","EQ","31-Oct-2017","         80.60","         80.70","         80.85","         77.75","         78.45","         78.40","         79.01","    2873568","           227054060.70","      13830","     370824","         12.90"
"ALBK","EQ","01-Nov-2017","         78.40","         79.70","         85.90","         79.70","         83.15","         83.00","         83.57","   10856437","           907253585.15","      35649","    1118093","         10.30"
"ALBK","EQ","02-Nov-2017","         83.00","         83.50","         83.65","         81.20","         81.35","         81.50","         82.15","    3705925","           304425605.65","      16017","     384001","         10.36"
"ALBK","EQ","03-Nov-2017","         81.50","         81.80","         82.70","         80.35","         81.70","         82.00","         81.64","    4270668","           348644241.65","      15051","     399770","          9.36"
"ALBK","EQ","06-Nov-2017","         82.00","         82.00","         83.90","         81.25","         82.85","         82.90","         82.99","    3690662","           306302598.95","      15497","     714494","         19.36"
"ALBK","EQ","07-Nov-2017","         82.90","         83.05","         83.65","         79.00","         79.45","         79.60","         80.55","    3302716","           266045829.30","      15014","     592266","         17.93"
"ALBK","EQ","08-Nov-2017","         79.60","         79.30","         80.75","         76.60","         78.15","         77.75","         78.85","    4312033","           339989459.85","      18172","     648548","         15.04"
"ALBK","EQ","09-Nov-2017","         77.75","         78.20","         79.80","         77.00","         78.80","         78.65","         78.31","    3636575","           284770428.25","      17666","     409316","         11.26"
"ALBK","EQ","10-Nov-2017","         78.65","         78.60","         81.40","         77.80","         79.90","         79.85","         79.47","    5860468","           465760583.10","      26094","     523091","          8.93"
"ALBK","EQ","13-Nov-2017","         79.85","         79.90","         80.95","         77.00","         77.35","         77.50","         79.42","    5917993","           470011148.65","      23503","     430129","          7.27"
"ALBK","EQ","14-Nov-2017","         77.50","         77.75","         78.40","         76.60","         77.00","         76.85","         77.35","    3408099","           263633415.95","      16625","     235969","          6.92"
"ALBK","EQ","15-Nov-2017","         76.85","         76.85","         77.80","         74.05","         75.45","         74.95","         76.10","    3256201","           247793874.40","      16468","     472776","         14.52"
"ALBK","EQ","16-Nov-2017","         74.95","         75.45","         79.40","         74.55","         79.25","         78.80","         76.62","    3730956","           285861359.80","      17064","     490957","         13.16"
"ALBK","EQ","17-Nov-2017","         78.80","         80.10","         82.00","         78.75","         79.25","         79.35","         80.54","    5222820","           420619878.05","      23960","     582228","         11.15"
"ALBK","EQ","20-Nov-2017","         79.35","         79.35","         79.75","         78.00","         79.65","         79.25","         78.80","    1811967","           142786233.30","       7790","     189898","         10.48"
"ALBK","EQ","21-Nov-2017","         79.25","         79.70","         80.50","         77.10","         77.75","         78.00","         78.63","    3069483","           241349927.15","      22358","     813732","         26.51"
"ALBK","EQ","22-Nov-2017","         78.00","         78.70","         78.95","         76.15","         78.10","         78.10","         77.64","    2904137","           225488777.70","      14424","     379027","         13.05"
"ALBK","EQ","23-Nov-2017","         78.10","         78.20","         78.85","         76.35","         78.20","         78.25","         77.73","    2845653","           221182791.75","      12760","     273135","          9.60"
"ALBK","EQ","24-Nov-2017","         78.25","         78.55","         79.65","         77.80","         78.45","         78.65","         78.69","    3443066","           270924205.65","      15449","     258258","          7.50"
"ALBK","EQ","27-Nov-2017","         78.65","         77.85","         78.95","         77.35","         78.60","         78.60","         78.19","    1733163","           135522219.95","       8416","     172795","          9.97"
"ALBK","EQ","28-Nov-2017","         78.60","         78.90","         78.95","         77.85","         78.00","         78.25","         78.43","    1704017","           133643929.70","       6303","     183323","         10.76"
"ALBK","EQ","29-Nov-2017","         78.25","         78.20","         78.70","         77.10","         77.10","         77.40","         77.90","    1271310","            99035623.20","       6588","     208799","         16.42"
"ALBK","EQ","30-Nov-2017","         77.40","         76.90","         77.35","         76.05","         76.80","         76.55","         76.82","    2792035","           214480838.40","      17157","     475815","         17.04"
"ALBK","EQ","01-Dec-2017","         76.55","         77.25","         77.70","         74.30","         74.80","         74.60","         76.26","    2087279","           159179427.10","      10885","     345597","         16.56"
"ALBK","EQ","04-Dec-2017","         74.60","         75.10","         75.25","         73.95","         74.70","         74.60","         74.62","    1679430","           125318187.55","       8579","     158701","          9.45"
"ALBK","EQ","05-Dec-2017","         74.60","         74.40","         75.15","         73.20","         74.85","         74.85","         74.29","    1918816","           142554972.65","       8861","     160995","          8.39"
"ALBK","EQ","06-Dec-2017","         74.85","         74.60","         75.40","         73.75","         73.80","         73.95","         74.37","    2411525","           179342325.50","      10677","     145419","          6.03"
"ALBK","EQ","07-Dec-2017","         73.95","         74.00","         74.90","         73.65","         74.50","         74.55","         74.53","    1716801","           127959845.70","       5366","     151657","          8.83"
"ALBK","EQ","08-Dec-2017","         74.55","         74.60","         75.25","         74.20","         74.75","         74.65","         74.72","    1217832","            90995041.70","       4670","     150390","         12.35"
"ALBK","EQ","11-Dec-2017","         74.65","         75.00","         75.25","         74.35","         74.80","         74.85","         74.80","     974051","            72856934.30","       3841","     111921","         11.49"
"ALBK","EQ","12-Dec-2017","         74.85","         74.50","         75.30","         74.00","         74.00","         74.15","         74.63","    1512809","           112907102.70","       7512","     131966","          8.72"
"ALBK","EQ","13-Dec-2017","         74.15","         73.90","         74.40","         71.15","         71.95","         71.75","         72.75","    2241481","           163061578.05","      15760","     546442","         24.38"
"ALBK","EQ","14-Dec-2017","         71.75","         71.85","         73.10","         71.20","         72.65","         72.70","         72.04","    2279912","           164236306.15","      13541","     243331","         10.67"
"ALBK","EQ","15-Dec-2017","         72.70","         73.00","         74.35","         72.80","         73.00","         73.00","         73.30","    1696340","           124344493.75","       6810","     470911","         27.76"
"ALBK","EQ","18-Dec-2017","         73.00","         73.00","         75.20","         69.40","         74.75","         74.15","         73.52","    3987067","           293148815.60","      15262","     328799","          8.25"
"ALBK","EQ","19-Dec-2017","         74.15","         74.60","         74.85","         73.85","         74.40","         74.40","         74.32","    1017285","            75602564.00","       4089","     171878","         16.90"
"ALBK","EQ","20-Dec-2017","         74.40","         74.00","         74.30","         73.30","         73.95","         73.80","         73.84","    1074527","            79338641.85","       4883","     130459","         12.14"
"ALBK","EQ","21-Dec-2017","         73.80","         73.65","         74.50","         73.30","         73.95","         74.10","         74.01","    1236012","            91476520.55","       7585","     125553","         10.16"
"ALBK","EQ","22-Dec-2017","         74.10","         74.00","         78.05","         73.80","         77.20","         77.15","         76.25","    4697639","           358178823.90","      17140","     732999","         15.60"
"ALBK","EQ","26-Dec-2017","         77.15","         77.20","         77.50","         75.20","         76.30","         76.25","         76.25","    1900187","           144883036.40","       8470","     267552","         14.08"
"ALBK","EQ","27-Dec-2017","         76.25","         76.30","         77.10","         75.40","         75.95","         75.65","         76.28","    2119452","           161675116.30","       9921","     245759","         11.60"
"ALBK","EQ","28-Dec-2017","         75.65","         75.35","         76.15","         73.65","         74.00","         74.10","         74.62","    1942404","           144947034.20","      12769","     621852","         32.01"
"ALBK","EQ","29-Dec-2017","         74.10","         74.10","         74.90","         73.00","         73.55","         73.45","         73.94","    1611673","           119165151.20","       6933","     399739","         24.80"
"ALBK","EQ","01-Jan-2018","         73.45","         74.00","         74.50","         73.00","         73.90","         73.75","         74.00","     977504","            72339920.80","       4339","     153191","         15.67"
"ALBK","EQ","02-Jan-2018","         73.75","         74.00","         74.00","         71.40","         72.20","         72.15","         72.40","    1743319","           126214381.80","       7313","     432936","         24.83"
"ALBK","EQ","03-Jan-2018","         72.15","         72.50","         73.40","         71.70","         72.20","         72.20","         72.39","    1381266","            99995244.70","       6030","     220933","         15.99"
"ALBK","EQ","04-Jan-2018","         72.20","         72.35","         74.00","         70.30","         73.75","         73.60","         72.26","    7332198","           529830693.70","      27288","     672209","          9.17"
"ALBK","EQ","05-Jan-2018","         73.60","         74.15","         74.30","         72.60","         73.15","         73.05","         73.27","    2095696","           153545870.35","       7341","     407258","         19.43"
"ALBK","EQ","08-Jan-2018","         73.05","         73.70","         73.70","         72.60","         73.35","         73.20","         73.15","    1273547","            93160395.45","       6587","     278850","         21.90"
"ALBK","EQ","09-Jan-2018","         73.20","         73.35","         74.00","         72.70","         73.30","         73.55","         73.38","    1487783","           109175427.65","       9250","     220851","         14.84"
"ALBK","EQ","10-Jan-2018","         73.55","         73.70","         73.70","         71.15","         72.70","         72.80","         72.72","    2516199","           182983587.65","       7482","     277724","         11.04"
"ALBK","EQ","11-Jan-2018","         72.80","         72.75","         73.40","         72.35","         72.50","         72.75","         72.82","    1053125","            76687393.20","       4214","     181311","         17.22"
"ALBK","EQ","12-Jan-2018","         72.75","         72.80","         73.25","         71.50","         72.00","         72.05","         72.32","    1829328","           132303312.65","       9065","     301146","         16.46"
"ALBK","EQ","15-Jan-2018","         72.05","         72.30","         72.55","         71.40","         72.15","         72.05","         72.12","    1358455","            97968196.40","       5532","     244130","         17.97"
"ALBK","EQ","16-Jan-2018","         72.05","         72.20","         72.20","         68.40","         68.90","         68.80","         69.86","    2553713","           178400241.15","      22840","     745019","         29.17"
"ALBK","EQ","17-Jan-2018","         68.80","         68.80","         72.10","         67.50","         71.80","         71.85","         70.19","    3438656","           241366531.35","      27727","     807821","         23.49"
"ALBK","EQ","18-Jan-2018","         71.85","         72.90","         73.45","         69.10","         69.95","         69.90","         71.05","    3377708","           239970738.15","      17378","     594473","         17.60"
"ALBK","EQ","19-Jan-2018","         69.90","         70.00","         71.50","         69.50","         70.60","         70.80","         70.59","    2265859","           159946668.50","       8793","     352072","         15.54"
"ALBK","EQ","22-Jan-2018","         70.80","         70.25","         70.80","         69.50","         70.55","         70.50","         70.26","    1715445","           120518606.50","       6197","     254601","         14.84"
"ALBK","EQ","23-Jan-2018","         70.50","         70.70","         73.10","         70.45","         72.55","         72.70","         71.89","    3228047","           232072497.10","      10753","     885453","         27.43"
"ALBK","EQ","24-Jan-2018","         72.70","         72.50","         73.65","         70.55","         73.10","         73.10","         72.32","    4887566","           353482650.60","      21756","     811164","         16.60"
"ALBK","EQ","25-Jan-2018","         73.10","         73.90","         74.00","         69.75","         69.95","         70.10","         71.02","    4226178","           300155958.35","      14200","    1408811","         33.34"
"ALBK","EQ","29-Jan-2018","         70.10","         70.60","         70.90","         68.35","         68.60","         68.85","         69.57","    4356467","           303074698.05","      10407","     528477","         12.13"
"ALBK","EQ","30-Jan-2018","         68.85","         68.30","         69.10","         67.65","         67.95","         68.15","         68.13","    2909297","           198221168.40","       8764","     476617","         16.38"
"ALBK","EQ","31-Jan-2018","         68.15","         68.15","         68.40","         66.35","         66.70","         66.80","         67.51","    2829122","           191000778.25","      10123","     532054","         18.81"
"ALBK","EQ","01-Feb-2018","         66.80","         66.80","         67.45","         63.50","         64.40","         64.65","         65.88","    3288181","           216637961.35","      11135","     635881","         19.34"
"ALBK","EQ","02-Feb-2018","         64.65","         63.00","         64.40","         61.10","         61.90","         61.75","         62.78","    3261370","           204763170.85","      15509","     661687","         20.29"
"ALBK","EQ","05-Feb-2018","         61.75","         60.20","         61.50","         59.45","         60.60","         60.55","         60.36","    2834815","           171117382.55","      11390","     687337","         24.25"
"ALBK","EQ","06-Feb-2018","         60.55","         58.00","         59.95","         55.60","         59.20","         58.90","         57.98","    4678860","           271283051.70","      23781","    1235746","         26.41"
"ALBK","EQ","07-Feb-2018","         58.90","         60.00","         60.35","         57.35","         57.75","         57.95","         58.57","    2806111","           164360966.25","      10497","     668681","         23.83"
"ALBK","EQ","08-Feb-2018","         57.95","         58.00","         59.90","         58.00","         59.35","         59.30","         59.04","    2215481","           130811575.10","      10026","     560165","         25.28"
"ALBK","EQ","09-Feb-2018","         59.30","         58.40","         60.20","         57.40","         60.20","         59.50","         58.74","    2493842","           146487131.20","      13716","     701927","         28.15"
"ALBK","EQ","12-Feb-2018","         59.50","         59.95","         61.60","         59.65","         61.00","         60.85","         60.75","    2155010","           130921553.50","       9240","     540696","         25.09"
"ALBK","EQ","14-Feb-2018","         60.85","         61.00","         61.05","         55.60","         55.95","         56.20","         57.78","    7338154","           423985206.00","      29664","    1790340","         24.40"
"ALBK","EQ","15-Feb-2018","         56.20","         54.05","         56.30","         53.30","         55.45","         54.95","         54.62","   11155520","           609314223.85","      34861","    1073271","          9.62"
"ALBK","EQ","16-Feb-2018","         54.95","         54.75","         55.50","         53.95","         54.90","         54.85","         54.61","    6356502","           347141848.80","      16012","     529285","          8.33"
